actual_site_eui,predict_site_eui
0.014028475756883936,0.015303648792528868
0.010056761392979428,0.02580258875053245
0.012033889868631626,0.01295843451728656
0.012859288888490545,0.014719764135688313
0.014453288887103153,0.014179671104390511
0.01297743674037161,0.013793459586647577
0.010921643936126497,0.012166605252586237
0.02580191341591458,0.021469407351080282
0.016070784449319933,0.022233898442384815
0.016581505348243365,0.01788381061521902
0.01935419519894613,0.027196369901834598
0.01032570027039462,0.011837145988346308
0.00937962622981326,0.01337409151145189
0.011656937560100854,0.011783150899439702
0.007073556662692827,0.014232477361923818
0.01005064039453779,0.007689441252790262
0.018265610842180192,0.02857549775686651
0.009546643983846678,0.010745996681499436
0.01563834082670886,0.023082913016897695
0.014574828824467072,0.013252657859611527
0.026004200014522718,0.021676760324440915
0.031459842379350296,0.02093118278089518
0.026182043910496878,0.020709546328263658
0.01328271922981984,0.012619241031290354
0.0075649335941030005,0.014208180553031555
0.024477121160601138,0.02009440651288671
0.012894749192281304,0.01437374907119128
0.016565901784380613,0.012698489687534922
0.012087783689402996,0.013148734434335691
0.017947681991597852,0.020160551209905814
0.013324850210784351,0.013942288545571219
0.009731707421268582,0.016881133330951863
0.009042537086229352,0.011938794655913042
0.026615590882364006,0.015874040403604003
0.011658256016269753,0.012232473943676858
0.033804460182988806,0.018182190831347207
0.014399113491112961,0.014632177036815153
0.013520307109270841,0.011758149966924671
0.01515182621974447,0.020930101641236275
0.018949823911580024,0.015080640656095642
0.008497022058169738,0.013109788367442185
0.014371239192306873,0.011795709799199545
0.012859254681249512,0.012120075757840248
0.010393278469703372,0.015071201953301971
0.012748408342237776,0.013502221288881164
0.013505625871876573,0.012330726616822529
0.012526142456165925,0.012186026408301886
0.019749709491020253,0.019931829181869025
0.011137989038397533,0.01361283787372157
0.013960016967350122,0.014230904168588401
0.012956822175574438,0.0142295362090435
0.011529753328526914,0.012199964912711766
0.0136591084163243,0.019836514507142806
0.035702035746768924,0.03215201648292264
0.012303135252207503,0.012247468698932137
0.018219753284412325,0.013836484295485443
0.016702551321492832,0.0233539041184408
0.011964621891279658,0.013137457754140306
0.023244732171641577,0.02681281771349165
0.014514267811645064,0.013184982934582071
0.0071782627356461225,0.010641109167620014
0.015220797137702895,0.01174358812085677
0.013417802426646213,0.01947088602456009
0.025179245163187623,0.024259262978989206
0.024592378060239343,0.023182244799673186
0.015341890311641541,0.019928061164274136
0.013605248154068598,0.013316182657205938
0.01590080653777958,0.01233312602230822
0.015318542307013705,0.02107558183887192
0.011089207400776305,0.012143506431614003
0.014024869511532565,0.018290055514399058
0.009523625943667468,0.01120397296132796
0.03636311613627395,0.036742179848044385
0.014170177481888287,0.010292723219948629
0.015544822865507908,0.012991799712162572
0.01157349712597754,0.0146873985513841
0.008933368227890263,0.013051689520000204
0.01520488774008093,0.015138000930670753
0.01349620707568511,0.015994031046741828
0.011544628397483258,0.01137104349369008
0.012391721517965843,0.012120075757840248
0.026730126233665927,0.02127031927456208
0.012116509736199219,0.012827001119177981
0.011842456326963955,0.01170020032571381
0.026773015588785316,0.01831887101775185
0.0223148705828663,0.014654742036204687
0.01119746546291157,0.01506183201262729
0.01828706045384082,0.017391602187234404
0.013268758323809894,0.010581265975037259
0.02412700066815919,0.018814158047489
0.009891857503438127,0.012356507864860195
0.01049804401230508,0.011650242843683642
0.024013441605911408,0.014800651996356773
0.015742234681302165,0.014863153223415656
0.013198545253043863,0.013983771915954448
0.008285843873475633,0.008925228066615196
0.012944762527340784,0.015012462127036755
0.025350567058476665,0.015426898881819006
0.015226362562061498,0.013873530056335893
0.017889566029403767,0.02319981083552863
0.013527688903087632,0.01314505959695507
0.016778784014340697,0.013157164555920763
0.01667872909862473,0.013036076417498255
0.014768346493435043,0.012653482327001609
0.014829750015829792,0.01202060899289922
0.013241914944309858,0.013315488825426111
0.04334823119896437,0.021441024325344758
0.021370798456667357,0.019898173988133146
0.011886266834216858,0.0142295362090435
0.023431064672135588,0.021939282412053774
0.0093136908825014,0.012309404856630981
0.006975857008332295,0.014580366164261843
0.02637938877025733,0.022803299741218374
0.009729846782223406,0.01217326288648474
0.010654484086211741,0.01361869818591715
0.013155224992756433,0.012583844252743975
0.010277249222271273,0.014968381881944756
0.015163284660564269,0.013870199842458335
0.010154045749462395,0.01293370086472059
0.011937320772110618,0.012093373731613222
0.0183989124213399,0.01211967021110881
0.020808738673153547,0.023436663263330697
0.012432424270853702,0.012841982059846685
0.00998361918987856,0.016994576160811483
0.013668734468431148,0.01515615764281433
0.010219954896792994,0.011785525737964504
0.023796498118418608,0.02129801647997489
0.027825200784633315,0.02545925569535983
0.010650044659674235,0.013217054363758396
0.0033595213779309603,0.007689441252790262
0.011787798392949097,0.0145669463326204
0.010472761920609412,0.011926000632313857
0.01457201444549314,0.013341446164903101
0.010937451928977325,0.014774989463837412
0.018158551354607897,0.01751885104929726
0.03986773671337433,0.029564174288928862
0.010171180702940165,0.012991799712162572
0.016801808726447178,0.011067690599874235
0.014932591273272434,0.013573395318211565
0.013815459643267577,0.014129911418529064
0.01618170837493803,0.018512612869206534
0.024037331083132274,0.01397526518432921
0.013586884955129143,0.011571175458352527
0.00982014165800137,0.013079434077435378
0.022480971664285858,0.01863187900077393
0.01648519772119015,0.014687912934073977
0.0132177255286807,0.014282388303634607
0.014035012384668656,0.013236101666841471
0.008895628194264243,0.012673915707490796
0.01273535738482698,0.01320685724040457
0.010991796168765066,0.011817024590145166
0.012819390507700442,0.014429616167727932
0.011631292764634232,0.011957947757783962
0.012061805913151575,0.01402198937543532
0.009836976033815928,0.010827317504973906
0.01231135526548624,0.011896274679225159
0.015461517991309329,0.013074624601285324
0.009029228097121662,0.01217824669601723
0.011688472691893227,0.013058281983249608
0.03798918411643339,0.027441699230622486
0.010013766499240422,0.01330240533487386
0.024241536876536227,0.02177578070414488
0.010930074742531177,0.021534864227860363
0.01514700243053229,0.02170576139368042
0.030965702275652866,0.023583417664547957
0.017965529600665688,0.020458464270058475
0.011930651629148671,0.013866919995468166
0.01859070353379828,0.014561603301009182
0.00822347077657101,0.01001862175790467
0.013618709172201838,0.022355330127075763
0.02592076708572568,0.023094229056640332
0.01739617027886997,0.021318992386949818
0.013705956885510693,0.012506928294226111
0.01982933158921553,0.026461004351958563
0.01946082870124565,0.012642511736265741
0.01158199753540491,0.014209150345129156
0.03216382625387606,0.02205695222812038
0.009093336728516083,0.010646864847864666
0.009301846985170732,0.010796815316286986
0.010157525744334752,0.011941343531518897
0.014597954633555288,0.01552322259940249
0.014621105245734388,0.013618750235807432
0.007669759667042764,0.013109788367442185
0.016189509089076924,0.01815752246413469
0.01778071634867844,0.01771826708350801
0.011824058456731753,0.013943864140092474
0.013923420016224828,0.014923141726145167
0.00996335088342763,0.013088301132136637
0.009412273546785244,0.014149302391795815
0.03370883603308999,0.020744001585549874
0.0095926646936757,0.010706108482330747
0.013112289189848109,0.01398801070430693
0.025841047569815877,0.01671499524353863
0.02388314540562517,0.01332372094972063
0.01233612075870808,0.013550066754433163
0.012596225445658644,0.013711553973176683
0.02851359160275311,0.014562317155430942
0.01897135535734081,0.025045147134267236
0.03157657644558067,0.022492487034036904
0.01270537409880705,0.017769547137399866
0.020068072831333408,0.018779905522622937
0.010315357651404644,0.012347179581546058
0.01593035236034951,0.014822921233079572
0.011539303839643147,0.013064611531520507
0.01757295575810609,0.02617697983565494
0.010125085664337266,0.022012210464690478
0.01280219787922326,0.012359828048535243
0.025358630435359207,0.029316752863290736
0.008157955935880503,0.01070049947138623
0.019443760703801685,0.012551754288791855
0.022890479426489054,0.019837256377958294
0.008598396069309523,0.01213074290979686
0.030048220208802583,0.023489670111675028
0.024318785198659508,0.014800651996356773
0.010042795713866083,0.012526889428943566
0.003322864089664651,0.00650585484191348
0.023771548609749123,0.03278967617645358
0.03234180684622814,0.015160718601075002
0.012475574432509854,0.012810511895741842
0.009796837643582447,0.01293370086472059
0.011464974388629437,0.012204948722244254
0.012064870539118044,0.013790783267675005
0.015206453786783033,0.013137707144142283
0.017489266464410177,0.023002336171874825
0.019817441561355773,0.018645701934996643
0.016897262498336636,0.015304305751244909
0.017825150816085118,0.013254077279204152
0.015324823038686486,0.014513847847712114
0.012765552467839834,0.01491875142421532
0.011565939499176076,0.011896274679225159
0.013459637688284905,0.013025145157042511
0.013213338241668525,0.012940293327969995
0.02589583209998093,0.021689685760984807
0.011424272293937386,0.013492820163526518
0.014649992938791285,0.013791657480403122
0.014415189720063285,0.013051689520000204
0.026446510494201252,0.021506487235684917
0.02157599492472875,0.02121252716916486
0.011364209042877571,0.012625872366238664
0.009922849675777877,0.011715153527330453
0.013701394329005223,0.01201070016728461
0.008806496700882118,0.010842109680794014
0.031241001483816387,0.02840721324763439
0.011594167452744589,0.013108527649589799
0.024282232644972188,0.014015833922272921
0.011793243197007199,0.018816914576334835
0.012780720661220546,0.0121141660389095
0.0124625785504618,0.012144650912424702
0.018123835531831757,0.01415745774221625
0.04359907929000508,0.037536225383216104
0.01106920318710595,0.01193725486815193
0.011238304173482781,0.014687912934073977
0.010977141079264622,0.010891176249325766
0.01036572539886201,0.013560739617679746
0.01396867075534121,0.015219330057334252
0.014210194934561418,0.013290479590356546
0.010460671218792331,0.014303668795177197
0.016736506549295156,0.028223984727433087
0.011523132432738123,0.012219630525823828
0.010758771636601546,0.014774989463837412
0.01670885749077619,0.012199964912711766
0.014486474901828299,0.031487301726206146
0.013991610602805696,0.012974566844159943
0.014297181168932038,0.013033586038954853
0.015638809703619135,0.02137926696181246
0.011410772134462179,0.011000448168021457
0.024039347932403702,0.01844044704779435
0.010399939103472058,0.012036930041433507
0.009283835419054066,0.012991799712162572
0.011093481212937411,0.012092469362291606
0.017456395280365335,0.01310237367038041
0.01446776279281849,0.013711553973176683
0.01644024358215081,0.01815585370811075
0.014620337959892411,0.013291585339236162
0.015178540554984733,0.014009869857751841
0.010786149598947147,0.012960414447979938
0.01036932829167647,0.011401545682377
0.01295617628660931,0.01337409151145189
0.012465966289011199,0.03690982370856806
0.02140169730725928,0.01735794162165148
0.008628092230430885,0.011507000092218146
0.01520142694653227,0.014687804610875132
0.014527387491327332,0.014498100925928074
0.012929223381433045,0.013244532376209383
0.011680554032854047,0.014901285428773817
0.017809376841066458,0.01995948200766779
0.016144786743871445,0.016570073327587417
0.01682379579049768,0.019461945626805886
0.017699444821263434,0.01860357968352867
0.018435556094896985,0.013412973156593216
0.010972605835517494,0.013415860557360618
0.009779727246964036,0.013862081701319084
0.038604166611996886,0.022124591377292398
0.013461912199905937,0.013069835016147205
0.02941760641518327,0.024839734066820534
0.014996741527264953,0.012528831569303836
0.02963970128399084,0.018866072917887108
0.017050866671687072,0.016060967062811952
0.021095005767381988,0.015146725264805979
0.02078772335234443,0.018187656227594398
0.015388673235890176,0.01746037054479698
0.009429816955745325,0.012705849226892113
0.008312665740863819,0.010410444575970974
0.014193299062423594,0.013060769719896318
0.012001468435936906,0.012187170889112583
0.015365324355246335,0.012327370452855896
0.03471640850884839,0.037036503746918414
0.010957918096663933,0.01088500475410752
0.010269365111409082,0.015330250510215004
0.013141497059650526,0.013342969295758534
0.018179462240104038,0.015521160401943485
0.02490183089252091,0.022412239088453016
0.01877945140928628,0.012983763390844987
0.01056489119756952,0.012097561812644434
0.0189669960223419,0.020251268064351687
0.002404974033277864,0.007321461218458773
0.010786904237012158,0.011996657531805963
0.014277856208598394,0.013891896755415935
0.014564659746614498,0.013054547207210077
0.01492487771088758,0.022467340828366825
0.04054260987063978,0.015330250510215004
0.04616852911469557,0.020694512407515773
0.01830723227541588,0.017906988013685083
0.00894357509281142,0.012838054749673148
0.02202003421488237,0.015021696488317337
0.00991794090827838,0.01388600377944545
0.013467972535423317,0.015487530865071162
0.010163803644345,0.0223867627247264
0.011364138502280997,0.018057909530765994
0.027371043921632757,0.016374078605430876
0.00841974833631765,0.014008539888575922
0.010018320627051396,0.010872862304049939
0.023377629945306608,0.020833975835492433
0.0158863632973595,0.013760387372379407
0.022887048142841575,0.02694355845982067
0.011197344643731762,0.012120075757840248
0.01223653411852924,0.014187260107157984
0.01930078590499251,0.02075326162116979
0.047444719912305915,0.033636613859838994
0.012448652779796324,0.017410494430349952
0.0164359582965477,0.01254733993032755
0.01279077200252259,0.012131347218076998
0.015348676343549347,0.015367504743759367
0.03166756239854375,0.03840418729343382
0.011357367424203088,0.013212133273550909
0.01579450411744099,0.013316763137950405
0.016724385059067055,0.01638885952308162
0.030340058144483168,0.022104019168304272
0.011927223589128004,0.012959024051187453
0.009989564331659423,0.022397920023856894
0.007371427038700188,0.014225314601089903
0.03923812768643202,0.015330250510215004
0.013926511599808018,0.015326318346066611
0.01927635078818357,0.02344106926071468
0.012409693360308281,0.01216219018779669
0.011654368228846112,0.013470401173747782
0.033288031864615854,0.0206009503191937
0.019426703649454903,0.019303573590510683
0.02584140409885783,0.01363447443912319
0.030838085277968785,0.0250361601494725
0.021594532460322845,0.01701566442072381
0.014587789092913271,0.014460722104961415
0.01375096474563939,0.013267933562220812
0.00856624234236948,0.01257845933533513
0.01810478439515913,0.013662935572001277
0.012438715031725889,0.012359828048535243
0.014679301479405493,0.013135813488105002
0.009822986957972525,0.0175692131883576
0.011870067262213598,0.023421782846254135
0.014454078570543424,0.016038036069013436
0.016293844346824623,0.013791943444256907
0.010805847017608299,0.013309723463977099
0.012651002584142737,0.02244166521228809
0.010411777039158698,0.0077438222719867405
0.017610635251923613,0.018501305235456428
0.010044925318234886,0.011134353580874749
0.012256146705694944,0.013962820280998139
0.014803448975468345,0.012794274231164379
0.03508764988913041,0.025523547696859817
0.015840127679496944,0.01949883614520609
0.015886385652340802,0.016081015800384423
0.01068226192855329,0.020427142358629722
0.01002261250408301,0.011533866015180475
0.010664246929400946,0.01866825886831363
0.010904960883789469,0.013793155046343947
0.0101949474290108,0.014871102678758486
0.023682699813833346,0.015588968188742678
0.014353219183290047,0.013231590892970541
0.016557250349794675,0.01413802231033166
0.010243514187009821,0.01265626734273366
0.012619278919501289,0.011703528382523927
0.010813085433649448,0.012180793071990176
0.011263489699803812,0.01587465026740535
0.013285351056529612,0.013200387741891783
0.01087950013218182,0.012187170889112583
0.01556922848662133,0.016332950422758962
0.013304177544817818,0.013184982934582071
0.014480632206567333,0.015767455242250945
0.013463857959295078,0.012359828048535243
0.009526361931047366,0.012013261758071029
0.016155069765362025,0.01426797702292007
0.04149829632588971,0.02343592965196003
0.011896027044622838,0.013070032828811312
0.011072651957926899,0.012126902205348938
0.013328075805874804,0.02142654110404667
0.018560377204647593,0.01656750715392736
0.03022464234974805,0.017498084141127947
0.009981126976443235,0.013002957513952529
0.009854774424990173,0.010923531714467128
0.017487987859866487,0.01735133273358427
0.026094203167501915,0.02018907542378586
0.01527660452309157,0.014486747651571322
0.008519799151331688,0.013793106644335593
0.010156051352582457,0.022285462088588552
0.01616358863741852,0.02175791795431124
0.010419511805865998,0.011365343558045343
0.01276288154714031,0.012166605252586237
0.01041552471610962,0.011715153527330453
0.023231935216254065,0.02060402641901705
0.011207954187164845,0.013363526926683602
0.015842260442258574,0.012276809091636642
0.016284054569694804,0.023788189446429776
0.02176269292277448,0.02101151436795928
0.011243184524917295,0.01144204082073179
0.011363608763567155,0.0134356718887993
0.011019410707518367,0.012506928294226111
0.01492268315348372,0.013296320892396402
0.012469488829849872,0.01295843451728656
0.015313760774919322,0.013748053812824129
0.021611008962292507,0.02441530059669939
0.013223579574267903,0.013178891411037424
0.011959547878751049,0.013962697936594961
0.012638837402024686,0.015214199249271598
0.01282043975231419,0.015834374086299917
0.013680844328954932,0.018357215549463613
0.01621326008947654,0.017627101736313378
0.012858136259783019,0.019922054556625556
0.010742106312934289,0.013261096492276506
0.016486565044846236,0.014429840966389612
0.050673792454816714,0.03011700901114891
0.012157313860711666,0.014504037353622285
0.019531327078585143,0.02578924857559258
0.008554947759158858,0.01084225635009415
0.011418461651391612,0.012220766672705111
0.014791458409383007,0.014562317155430942
0.020651035843489984,0.01754145372047116
0.014875954949456207,0.021311284894842093
0.012284902873235935,0.014504037353622285
0.010859980970938814,0.012166605252586237
0.032815553832503,0.018051024031860288
0.01253436042382892,0.012404524085678171
0.010619616802636647,0.012521463773405354
0.01965273041427557,0.012791509266330539
0.009154008185647315,0.013329428613267701
0.01122790524797244,0.013217054363758396
0.006149855076379734,0.01195585508255156
0.020605387767191667,0.014248927608386341
0.01468615146048137,0.01254733993032755
0.028638816574821046,0.018035257874727824
0.012555220022139619,0.013480372765827017
0.010563894390800068,0.013474580701031616
0.008653509522174443,0.012589039992021267
0.01306377867681157,0.015330250510215004
0.03444746414331133,0.019590353604428762
0.012839346029086809,0.013870199842458335
0.01200486739222634,0.011785679318551786
0.018488441687544342,0.016750832690706267
0.01512491769306529,0.014655844264649914
0.06979443763511452,0.02251437096033895
0.015213618115546612,0.015110047054256592
0.02361007098452038,0.02201117439454722
0.010425988731976445,0.012009354757061146
0.03734235421068167,0.030331739186639572
0.010562366240076643,0.013587270624058078
0.017621227346065,0.02675795511378603
0.023212675436246114,0.01723814469566951
0.013231056366100974,0.012948128806725181
0.041633481921883764,0.018866368241393556
0.009637951718795409,0.011679099759444086
0.020721461923465676,0.018494665051332338
0.015944602517372532,0.029904930475917895
0.016041201469465898,0.013203589059188284
0.00877995389431007,0.018402890132487214
0.016318411107530004,0.014644878089648396
0.007402750293000867,0.01930753066067484
0.018637625469948214,0.02103592961323592
0.01821090388441583,0.014428600524756627
0.011093335671165489,0.013700868222853385
0.01744692457193918,0.020154210913805932
0.013852022732823018,0.022920375742510747
0.03702103419798469,0.028294361488212953
0.014430686064302738,0.011366178901541428
0.021767233763553568,0.02538028570366479
0.02382026975964929,0.01801869599493109
0.028070834766878362,0.023670306818762008
0.041107434592678516,0.021435170180080593
0.01908177137361676,0.015375155681792657
0.012917655713255979,0.013099065708478783
0.022409438148557843,0.01848238080365962
0.013225938888973051,0.012190580022271136
0.029685073756184805,0.02282966802527292
0.009241125206839269,0.013137402131657608
0.01350688625528744,0.014286026647205425
0.013465234327224474,0.0131817066834173
0.013244904308663787,0.018102504522161455
0.01728856539320591,0.02246783404147441
0.014577135478772506,0.014007703075147506
0.015845850848293604,0.013699609017318532
0.010882509062471513,0.011283754655303839
0.01678998232576042,0.012991799712162572
0.01226987949713824,0.013071902501458085
0.01280814732532058,0.01277066458446725
0.017717255542954793,0.014710367473424557
0.0139551076032127,0.01636818254434632
0.01394615465812489,0.013809697841435126
0.015054641961111472,0.0167666423755961
0.01919584663184453,0.013378082048117235
0.011139604123054805,0.01293370086472059
0.013429122769462485,0.013226826189274987
0.010508722344302737,0.01202428775695767
0.018185347666004964,0.013095461048374363
0.01269651123657547,0.013017860052635213
0.016848802249677667,0.018183556252728834
0.012976712213580927,0.01309233078821972
0.01745696787757012,0.014971967551538156
0.013647949464066736,0.014037455363503832
0.019137163006546592,0.021327027346001816
0.011009041007795907,0.010486609172269495
0.00839248690777629,0.012993768565772806
0.013663483102911725,0.01702999002368201
0.016220622189506585,0.014754101009800657
0.03117648158895323,0.03281474858405213
0.00992994833175271,0.011649730554536459
0.012586593147794473,0.013736387200690512
0.013805389237963263,0.014981382933472454
0.009742604700443823,0.01103357910137169
0.01081937460348717,0.012348335058066599
0.012905703379350056,0.014560437481260912
0.007825670433140752,0.010293151819463055
0.012743409951198548,0.017415404672196357
0.021147921423951454,0.015553779430644028
0.014549110017486424,0.01232047755531903
0.009915235022702362,0.015633594086734186
0.011288446841650555,0.019484398135976848
0.008956088801446873,0.010646864847864666
0.01023056051472735,0.014323559397551866
0.026834220809568772,0.03542416643803413
0.012075578920832145,0.01293370086472059
0.012373587768925541,0.012294108566273956
0.010636018672778249,0.017637482215963615
0.01318753084342646,0.013743157447986376
0.028167400690800877,0.02127317497902682
0.01299621076240419,0.019501068379647244
0.013866788943769382,0.012374629155965124
0.008591028339100965,0.013249018508029153
0.010870353005125536,0.012199964912711766
0.020045175776066765,0.015904076728463452
0.015057341170024994,0.01804500285564947
0.01281208334097649,0.012092968184881783
0.01407757306805492,0.013007561244259096
0.008099371688678848,0.011563830833392245
0.011272963452977472,0.01221148598776466
0.014271242325672832,0.02112598690154289
0.021275703003733624,0.013507375387943202
0.0165003730174033,0.016423648439769976
0.009988306689941875,0.013084362306223424
0.011662901477035467,0.010566420505975187
0.015995583954287965,0.015460760591564163
0.0146513525393009,0.010513904788913996
0.017529758438377757,0.015135289360510363
0.009163440870243808,0.012885732126373303
0.011478778525656982,0.012139903226359213
0.01911136967191276,0.013559087927618419
0.014236360187707494,0.021636435229040032
0.011327723378930952,0.012480464087840683
0.010097547163772848,0.015021696488317337
0.018946456974859232,0.019918383846854217
0.024751045823895593,0.017102919483485867
0.013256261804028944,0.020363993404493554
0.01198621026387484,0.01326779144557284
0.009813221889229156,0.013241588761997075
0.010826041421455298,0.011598276965999856
0.0707863088830641,0.022176414384427703
0.012599016408961633,0.013322846812833569
0.008533206547815227,0.013051689520000204
0.013173307004765239,0.011534847782680071
0.013209955238340752,0.012991318877542282
0.009984935098498224,0.010124034650464851
0.013134525965811099,0.015252416307426709
0.016830789433462494,0.01301237627911864
0.011982377210877984,0.01217824669601723
0.011702508172908573,0.01227354292974761
0.015803964327880803,0.012320216276866662
0.04424215895231575,0.05080723608546385
0.019287672073308948,0.014247673381724498
0.014511988872591813,0.010646864847864666
0.013267122389971797,0.012940957881398138
0.008205005585692935,0.010455685454750816
0.01925085550733982,0.012588254360465423
0.017315101774082218,0.020196450218927717
0.014335580274380198,0.013498745316208876
0.015460714121145063,0.013680944984648289
0.00882879165377802,0.011121560061621238
0.010862476456412282,0.013612119291270403
0.019967375956886267,0.01981318557958496
0.011873245249385813,0.02086684397599333
0.026255825761540764,0.021082413096942525
0.010748032352831107,0.013016248001214347
0.01978302074762221,0.024494787090863508
0.019300888503039498,0.013401964910831256
0.01940965840001563,0.014071305444320486
0.05840517092163505,0.0173002806536943
0.008486201044474022,0.007753203294087259
0.015364706565086345,0.011281794598900278
0.03341003247748618,0.015484959164415318
0.038177811201152906,0.028229564160423697
0.018468587192111387,0.01736377766152531
0.011967215201696718,0.012298763431798181
0.015098073035055415,0.01797496012691887
0.015817455457288365,0.016461691218730878
0.017836795729932582,0.01211967021110881
0.011768089330377967,0.013206532111747904
0.01117538123684851,0.0077438222719867405
0.021860424066358828,0.018875066664044836
0.013982443095355531,0.013291807684641504
0.009079970268023508,0.010220759594246577
0.019382764254204533,0.015267450043632832
0.01683964470039858,0.01791735884682904
0.051309769796091025,0.022894770772038192
